question,answer,question_type
"Jessica'nın aylık 15$'a temel kablolu televizyon hizmeti var. Eğer film kanallarını da eklerse aylık 12 dolar daha ödeyecek. Spor kanallarının aylık ücreti film kanallarından 3$ daha azdır. Jessica film kanallarını ve spor kanallarını eklerse, toplam aylık ödemesi ne olur?",Jessica'nın toplam aylık ödemesi 39$ olur.,"{""type"": ""hesaplama"", ""explanation"": ""Problem, verilen bilgileri kullanarak toplam maliyeti hesaplamayı gerektiren bir matematik sorusudur. Temel hizmetin, film kanallarının ve spor kanallarının maliyetleri toplanarak Jessica'nın toplam aylık ödemesi bulunur.""}"
"Alma ve Melina adlı iki arkadaşın yaşları toplamı, Alma'nın bir testten aldığı toplam puanın iki katıdır. Melina Alma'nın üç katı yaşındaysa ve 60 yaşındaysa, Alma'nın testteki puanını hesaplayınız?","Melina 60 yaşında ve Alma'nın üç katı yaşında olduğu için Alma 60 / 3 = 20 yaşındadır. Alma ve Melina'nın yaşları toplamı 60 + 20 = 80'dir. Bu toplam, Alma'nın testten aldığı toplam puanın iki katıdır, dolayısıyla Alma'nın testteki puanı 80 / 2 = 40'dır.","{""type"": ""Age and algebra-based problem"", ""explanation"": ""Bu soru, yaş ve cebir temelli bir problemdir. Soruda verilen yaşlar ve bu yaşların toplamının bir test puanıyla ilişkisi bulunmaktadır. Dolayısıyla, bu yaşları ve ilişkileri kullanarak cebirsel denklemler kurarak çözülmesi gereken bir problemdir.""}"
Bob 5 dakikada 10 istiridye ayıklayabiliyor.  Peki 2 saat içinde kaç istiridye ayıklayabilir?,Bob 2 saat içinde 240 istiridye ayıklayabilir.,"{""type"": ""word problem"", ""explanation"": ""Bu soru, oran kavramını içeren bir kelime problemidir. Bob'un birim zamanda gerçekleştirdiği işi vererek, daha uzun bir zaman diliminde ne kadar iş yapabileceğini bulmak için orantı kullanmamızı gerektirir.""}"
Angel'ın lezzetli bir meyve salatası restoranı var ve arkadaşı Alaya'nın lezzetli meyve salatası restoranının yaptığı meyve salatası sayısının iki katını yapıyor. Alaya'nın restoranında 200 meyve salatası var. İki restoranda toplam kaç meyve salatası vardır?,"Angel'ın restoranı Alaya'nın restoranının yaptığı meyve salatası sayısının iki katını yapıyorsa, Angel 2 * 200 = 400 meyve salatası yapar. Her iki restoranın toplam meyve salatası sayısı 200 + 400 = 600'dür.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen miktarlarla aritmetik işlemleri kullanarak toplam sayı hesaplama gerektiren bir problem olarak değerlendirilebilir. Alaya'nın restoranında 200 salata olması nedeniyle, Angel'ın restoranının 2x200 = 400 salata yaptığı anlaşılmaktadır. Bu sayılar toplanarak toplam salata sayısı bulunur.""}"
"Dana normalde her gün 500 ml'lik bir şişe soda içmektedir. Şu anda mağazada 500 ml'lik şişeler stokta olmadığından, bunun yerine 2 litrelik bir şişe soda satın alıyor. Dana her gün 500 ml soda içmeye devam ederse, 2 litrelik soda şişesi ne kadar dayanır? 1 litrede 1.000 ml vardır.",2 litrelik soda şişesi 4 gün dayanır.,"{""type"": ""Birim dönüşümü ve sorun çözme"", ""explanation"": ""Bu soru, birim dönüşümü ve günlük tüketim miktarına dayalı bir stok problemi çözme işlemine odaklanmaktadır. Önce litreyi mililitreye dönüştürerek toplam miktarı hesaplar ve ardından bu toplamı günlük tüketim miktarına bölerek stokun ne kadar süre dayanacağını belirler.""}"
"Beth 18 yaşındaysa ve küçük kız kardeşi 5 yaşındaysa, kaç yıl sonra kız kardeşinin iki katı yaşında olur?","Beth’in kız kardeşi iki yaşında olmasına kadar 8 yıl geçmesi gerekiyor. Bilinenlerden hesaplama yapılırsa, Beth 18 yaşında ve küçük kız kardeşi ise 5 yaşında.

8 yıl sonra:
Beth: 18 + 8 = 26 yaşında
Kardeşi: 5 + 8 = 13 yaşında

Bu nedenle, Beth kardeşinin iki katı yaşında olacak.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, yaşlar ve yıllar arasındaki ilişkiyi kullanarak bir problemi çözmeyi gerektirir. Verilen bilgileri matematiksel bir denklem ya da ilişki oluşturmak için kullanarak sonucun bulunmasını içerir. Bu nedenle bir problem çözme sorusudur.""}"
Bir doğum günü partisinde 20 kırmızı balon ve 15 yeşil balon vardır. Parti başlamadan önce 3 kırmızı ve 2 yeşil balon patlamıştır. Geriye kaç balon kalmıştır?,"Parti başlamadan önce 3 kırmızı ve 2 yeşil balon patladığına göre:

20 kırmızı balondan 3 kırmızı balon patlarsa; geriye 20 - 3 = 17 kırmızı balon kalır.
15 yeşil balondan 2 yeşil balon patlarsa; geriye 15 - 2 = 13 yeşil balon kalır.

Toplamda geriye 17 + 13 = 30 balon kalmıştır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, basit çıkarma işlemleri gerektiren bir aritmetik problemidir. Patlayan balonlar toplamdan çıkarılarak kalan balon sayısı bulunur.""}"
"Bir otobüs durağında, günde 12 saat boyunca her yarım saatte bir otobüs kalkmaktadır. İstasyondan 5 gün boyunca kaç otobüs kalkar?","Bir gün boyunca her yarım saatte bir otobüs kalkıyorsa, günde 24 otobüs kalkar (12 saat \* 2). 5 gün boyunca ise toplam 120 otobüs kalkar (5 gün \* 24 otobüs/gün).","{""type"": ""aritmetik"", ""explanation"": ""Bu soru, günlük otobüs kalkış sayısını hesaplamak ve ardından bu sayıyı beş günlük bir periyotta toplamak için basit çarpma işlemlerini içermektedir. Soruda toplama, çarpma gibi temel aritmetik işlemler kullanılmaktadır.""}"
"Inez'in 150 doları var. Yarısını hokey patenlerine ve belli bir miktarını da hokey pedlerine harcıyor. Inez'in 25 doları kaldıysa, hokey pedlerinin toplam maliyeti dolar cinsinden ne kadardır?",Hokey pedlerinin toplam maliyeti 50 dolardır.,"{""type"": ""problemi çözme"", ""explanation"": ""Bu soru, verilen koşulları kullanarak bilinmeyen bir değeri hesaplamaya yönelik bir problem çözme sorusudur. Soruda Inez'in başlangıçtaki parası, yapılan harcamalar ve kalan para miktarı verilmiş ve bu bilgiler kullanılarak hokey pedlerine harcanan miktarın bulunması istenmiştir.""}"
Aku doğum günü için 4 arkadaşını davet etti. Annesi her biri 25 kurabiye içeren 3 paket kurabiye aldı. Çocuklar futbol oynadıktan sonra yemek yemeye ve Aku'nun 10. doğum gününü kutlamaya geldiler ve her biri tüm kurabiyelerden eşit sayıda yedi. Her bir çocuğun yiyeceği kurabiye sayısını hesaplayın.,"Toplam kurabiye sayısı: 3 paket x 25 kurabiye = 75 kurabiye

Aku ve 4 arkadaşı, yani toplam 5 kişi, kurabiyeleri paylaştığı için:

Her birinin yiyeceği kurabiye sayısı: 75 kurabiye ÷ 5 kişi = 15 kurabiye

Her çocuk 15 kurabiye yemiştir.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, belirli sayıda kurabiyenin belirli sayıda kişiye eşit olarak dağıtılmasıyla ilgileniyor. Dolayısıyla sayıları kullanarak bir problemi çözmeyi içeriyor.""}"
"Rodney kapı kapı dolaşıp ev güvenlik sistemleri satmaya çalışan bir satıcıdır. Sattığı her sistem için 25 dolar komisyon alıyor. Her birinde sekiz ev bulunan dört sokaktan oluşan bir mahalleyi dolaşıyor. İlk sokak ona ikinci sokağın yarısı kadar satış getirirken, üçüncü sokaktaki her ev onu geri çevirmiş ve dördüncü sokak sadece bir satışla sonuçlanmıştır. Toplam komisyonu 175 dolardı. İkinci sokakta kaç tane güvenlik sistemi sattı?","Rodney'nin toplam komisyonu 175 dolar. Her satış için 25 dolar komisyon aldığını biliyoruz, bu da toplam 175 / 25 = 7 satış yaptığı anlamına gelir.

Dört sokakta yaptığı satışlar şu şekildedir:
- İlk sokak: İkinci sokağın yarısı kadar satış
- Üçüncü sokak: Hiç satış olmadı
- Dördüncü sokak: 1 satış

İkinci sokakta yaptığı satışları x olarak ifade edelim.
- İlk sokaktaki satışlar: x / 2
- Üçüncü sokakta satış yok: 0 satış
- Dördüncü sokakta: 1 satış

Bu bilgileri kullanarak denklemi kurabiliriz:
(x / 2) + x + 0 + 1 = 7

Denklemi çözelim:
(x / 2) + x + 1 = 7
(x / 2) + x = 6
(x / 2) + (2x / 2) = 6
(3x / 2) = 6
3x = 12
x = 4

Dolayısıyla, Rodney ikinci sokakta 4 güvenlik sistemi satmıştır.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, verilen şartları ve sayısal bilgileri kullanarak bir ya da birden fazla değişkenin değerini çözmeye yönelik bir problem çözme sorusudur. Sorunun çözümü için matematiksel işlem yapmanız ve mevcut bilgileri mantıklı bir şekilde kullanarak sonuca varmanız gerekmektedir.""}"
"İki arkadaş 3 mil yarışıyor. Birincisi 21 dakikada koşuyor. İkincisi ise 24 dakikada koşuyor. Aynı tempoda devam ederlerse, her birinin 5 mili koşması toplam ne kadar sürer?","Birinci arkadaş 3 mili 21 dakikada koşuyorsa, 1 mili 7 dakikada koşar. Dolayısıyla, 5 mili koşması 35 dakika sürer.

İkinci arkadaş ise 3 mili 24 dakikada koşuyorsa, 1 mili 8 dakikada koşar. Dolayısıyla, 5 mili koşması 40 dakika sürer.

Sonuç olarak, birinci arkadaş 5 mili 35 dakikada, ikinci arkadaş ise 40 dakikada koşar.","{""type"": ""oran-orantı"", ""explanation"": ""Bu soru, mesafe, zaman ve hız arasındaki oranları ilişkilendirerek çözülmesi gerektiği için oran-orantı sorusudur. Her iki arkadaşın da tempoları yani hızları verilmiştir ve bu hızları kullanarak farklı bir mesafeyi (5 mil) ne kadar sürede kat edeceklerini hesaplamamız gerekiyor.""}"
"Brandon kasabadaki işletmelerin yarısından kovuldu ve üçte birinden de istifa etti. Kasabada 72 işletme varsa, hâlâ kaç işletmeye başvurabilir?","Brandon, kasabadaki 72 işletmenin yarısından kovuldu ve bu da \( \frac{72}{2} = 36 \) işletmeye denk gelir. Ayrıca, üçte birinden istifa etti, bu da \( \frac{72}{3} = 24 \) işletmeye denk gelir. Ancak, bu sayılar belirli işletmeler olduğu için, kovulduğu ve istifa ettiği işletmeler arasında çakışanlar olabilir. En kötü senaryoda, istifa ettiği işletmelerin tamamen kovulduğu işletmeler dışında olduğunu varsayabiliriz. Bu durumda, kovulduğu ve istifa ettiği işletmeler toplamı \( 36 + 24 = 60 \) olur. Bu nedenle hâlâ başvurabileceği işletme sayısı \( 72 - 60 = 12 \)'dir.","{""type"": ""problem solving"", ""explanation"": ""Bu soru, Brandon'ın kaç işletmeye başvurabileceğini bulmak için problem çözme becerilerini kullanmayı gerektiriyor. Soruda verilen işletme sayısı ve Brandon'ın kovulduğu veya istifa ettiği işletme sayıları üzerinden matematiksel hesaplamalar yaparak sonucu elde etmek gerekiyor. Bu tür sorular genellikle reel hayattan durumları matematiksel problem çözme becerisiyle ilişkilendirir.""}"
"12 öğrenciden oluşan bir sınıf 108 portakalı aralarında eşit olarak paylaşmak üzereyken portakallardan 36'sının bozuk olduğu ve atılması gerektiği anlaşılır. Şimdi her öğrenci, hiçbir portakalın atılmaması durumuna göre kaç portakal daha az alacaktır?",Her öğrenci 3 portakal daha az alacaktır.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen bilgiler doğrultusunda basit aritmetik işlemler yaparak bireyler arasında dağıtılması gereken portakalların sayısını bulmayı gerektiriyor. Problemin çözümü, toplama, çıkarma, bölme gibi temel matematik işlemleriyle yapılabilir.""}"
"Bowlingin ilk turunda Patrick toplam 70 pin düşürürken Richard Patrick'ten 15 pin daha fazla düşürdü. İkinci turda Patrick, Richard'ın ilk turda devirdiğinin iki katı kadar pin devirdi ve Richard Patrick'ten 3 pin daha az devirdi. Richard toplamda Patrick'ten kaç lobut daha fazla devirmiştir?","İlk turda Richard, Patrick'ten 15 pin daha fazla düşürdüğü için:
Richard'ın ilk tur skoru = 70 + 15 = 85 pin.

İkinci turda Patrick, Richard'ın ilk turda devirdiğinin iki katı kadar pin devirdiği için:
Patrick'in ikinci tur skoru = 2 * 85 = 170 pin.

Richard, Patrick'ten 3 pin daha az devirdiği için:
Richard'ın ikinci tur skoru = 170 - 3 = 167 pin.

Toplamda Patrick'in devirdiği pin sayısı:
70 (ilk tur) + 170 (ikinci tur) = 240 pin.

Toplamda Richard'ın devirdiği pin sayısı:
85 (ilk tur) + 167 (ikinci tur) = 252 pin.

Richard'ın Patrick'ten daha fazla devirdiği toplam pin sayısı:
252 - 240 = 12 pin.

Sonuç olarak, Richard toplamda Patrick'ten 12 pin daha fazla devirmiştir.","{""type"": ""word problem"", ""explanation"": ""Bu soru kelime problemidir, çünkü gerçek dünya senaryosu sunuluyor ve matematiksel hesaplamalar kullanılarak çözülmesi gerekiyor. Sayılar ve işlemler kelimelerle ifade edilmiş ve bu bilgileri çözümlemek için cebirsel ifadeler gerektiriyor.""}"
"Nancy bir aile toplantısı için fıstık ezmeli kurabiye yapmak istedi, ancak kuzeninin fıstığa alerjisi vardı. Bunun yerine badem ezmeli kurabiye yapmaya karar verdi. Bir kavanoz badem ezmesi, bir kavanoz fıstık ezmesinin üç katına mal oluyor. Bir parti kurabiye yapmak için yarım kavanoz gerekiyor. Bir kavanoz fıstık ezmesinin fiyatı 3 dolardır. Fıstık ezmeli kurabiye yerine badem ezmeli kurabiye yapmak parti başına kaç dolar daha pahalıya mal olur?","Bir kavanoz badem ezmesi, bir kavanoz fıstık ezmesinin üç katı yani 3 x 3 = 9 dolar mal oluyor. Bir parti kurabiye için yarım kavanoz gerekli olduğundan, yarım kavanoz badem ezmesi 9 / 2 = 4.5 dolar eder. Yarım kavanoz fıstık ezmesi ise 3 / 2 = 1.5 dolardır.

Badem ezmeli kurabiye yapmak:
4.5 - 1.5 = 3 dolar daha pahalıya mal olur.","{""type"": ""problem-solving"", ""explanation"": ""Bu soru, verilen bilgilerle bir durumu analiz ederek belirli bir finansal farkı hesaplamayı gerektirir. Burada, maliyet farkını hesaplamak için matematiksel işlem yapılması gerektiğinden problem çözme türünde bir matematik sorusudur.""}"
"Jamie cam topları topluyor. 16 kırmızı topu ve iki kat fazla mavi topu vardı. Daha sonra, kırmızı toplardan 6 tanesini kaybetti, bu yüzden koleksiyonunu doldurmak için biraz sarı top almaya karar verdi. Toplamda 74 topu olduğuna göre kaç tane sarı top satın almıştır?","İlk başta Jamie'nin 16 kırmızı topu ve 32 mavi topu vardı (çünkü 16'nın iki katı 32'dir). Kırmızı toplarından 6 tanesini kaybettiğinde, geriye 10 kırmızı topu kalır.

Bu durumda, Jamie'nin toplamda:
10 kırmızı + 32 mavi = 42 topu olur.

Toplamda 74 topu olduğuna göre, sarı topların sayısını bulmak için:
74 - 42 = 32 sarı top satın almış olmalı.","{""type"": ""word problem"", ""explanation"": ""Bu soru, verilen bilgilerden yararlanarak ve matematiksel işlemler yaparak bir sonuca ulaşmayı gerektiren bir kelime problemidir. Topların sayıları ve ilişkileri verilmiş olup, kaybolan ve alınan topların toplam sayı üzerinde etkisi sorgulanmaktadır.""}"
"Calvin haftanın 5 günü öğle yemeğinde otomattan 0,50$'a bir paket cips alır. 4 hafta sonra, Calvin cips için ne kadar para harcamıştır?","Calvin haftada 5 gün, her gün 0,50$ harcıyorsa, bir haftada toplam 5 * 0,50$ = 2,50$ harcar. 4 hafta boyunca ise 4 * 2,50$ = 10$ harcamış olur.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belli bir süre boyunca düzenli olarak yapılan bir harcamanın toplamını hesaplamayı gerektiren bir aritmetik problemidir. Günlük harcama miktarının belirli bir haftalık süre boyunca kaç gün yapıldığının belirlenmesi ve bu miktarların çarpılması suretiyle toplam harcama miktarına ulaşılır.""}"
Polis memuru A 4 saat içinde 36 sokakta devriye geziyor. Meslektaşı memur B ise 5 saatte 55 sokakta devriye geziyor. Her iki memur da bir saat içinde kaç sokakta devriye gezer?,"Polis memuru A, 1 saatte 9 sokakta devriye geziyor (36 sokak / 4 saat).
Polis memuru B, 1 saatte 11 sokakta devriye geziyor (55 sokak / 5 saat).","{""type"": ""aritmetik problemleri"", ""explanation"": ""Bu soru, verilen verilerle belirli bir süre içinde gerçekleştirilen toplam işi kullanarak iş oranını bulmayı amaçlayan bir aritmetik problemidir. Memur A ve memur B'nin bir saat içinde kaç sokakta devriye gezdiğini hesaplamak için basit bölüm işlemleri gerektirir.""}"
"Jim'in içinde taşlar olan bir kovası var. Bir kayanın ortalama ağırlığı 1,5 pounddur. Yerel bir kaya toplayıcısı, her yarım kilo kaya için ona 4 dolar ödemeyi kabul eder. Satıştan 60 dolar kazanırsa, kovada kaç taş vardı?","Jim'in satıştan 60 dolar kazanabilmesi için kaç pound kaya sattığını hesaplamamız gerekir:

Her yarım kilo kaya için 4 dolar ödeniyor. Bu da her 1 pound kaya için 8 dolar anlamına gelir.
60 dolar kazanmak için, 60 / 8 = 7,5 pound kaya satmış olmalı.

Ortalama olarak, her taş 1,5 pound ağırlığında. Bu durumda, taşların sayısını hesaplayabiliriz:

7,5 pound / 1,5 pound/taş = 5 taş

Jim'in kovasında 5 taş vardı.","{""type"": ""problem çözme"", ""explanation"": ""Bu soru, verilen finansal ve ağırlık bilgilerine dayanarak kovadaki taş sayısını hesaplamaya yönelik bir problem çözme sorusudur. Matematiksel işlemler yaparak ya da denklem kurarak çözüm bulunabilir.""}"
"Toplam 200 hayvanın bulunduğu bir tarlada 40 inek, 56 koyun ve keçi vardır. Kaç tane keçi vardır?","Toplam hayvan sayısı 200, inek sayısı 40 ve koyun sayısı 56 olduğuna göre, keçi sayısını bulmak için şu işlemi yapabiliriz:

Keçi sayısı = Toplam hayvan sayısı - (İnek sayısı + Koyun sayısı)
Keçi sayısı = 200 - (40 + 56)
Keçi sayısı = 200 - 96
Keçi sayısı = 104

Bu tarlada 104 keçi bulunmaktadır.","{""type"": ""Aritmetik Problem"", ""explanation"": ""Bu soru, toplam bir miktardan belirli parçaların çıkarılmasını ve geriye kalan miktarın bulunmasını gerektiren bir aritmetik problemidir. Verilen toplam hayvan sayısından inek ve koyun sayıları çıkarılarak keçi sayısı bulunacaktır.""}"
"Bir sepet toplam 40 meyve alabiliyorsa ve içinde portakalın 3 katı kadar elma varsa, kaç tane portakal vardır?","Let \( x \) be the number of oranges. Then, the number of apples would be \( 3x \).

The total number of fruits is the sum of apples and oranges:
\[ x + 3x = 40 \]
\[ 4x = 40 \]
\[ x = 10 \]

So, there are 10 oranges in the basket.","{""type"": ""denklemler"", ""explanation"": ""Bu soru denklemler kurmamızı gerektiriyor çünkü iki farklı meyve miktarını birbirine bağlayan bir ilişki verilmiş. 'Portakal sayısının 3 katı kadar elma' ifadesi bize bir cebirsel denklem kurmamız gerektiğini gösteriyor. Toplam meyve sayısı ve bu ilişkiden yararlanarak denklemi çözerek cevabı bulabiliriz.""}"
"Rodney ve Todd, bir ucu 50 metre genişliğinde olan bir nehirde kürek çekmektedir. Nehrin genişliği bu uçtan itibaren her 10 metrede bir 2 yarda artıyorsa ve nehir boyunca 5 m/s hızla kürek çekiyorlarsa, nehrin 80 yarda genişliğinde olduğu noktaya ulaşmaları (saniye cinsinden) ne kadar sürer?","Öncelikle, nehrin genişliği 50 metreden 80 yardaya nasıl arttığını anlamamız gerekiyor. 1 yarda yaklaşık olarak 0.9144 metredir. Bu durumda, 80 yarda yaklaşık olarak 73.152 metreye eşittir.

Nehirin genişliği her 10 metrede bir 2 yarda (yaklaşık 1.8288 metre) artıyor. Genişliğin 50 metreden 73.152 metreye kadar artması için gereken mesafeyi bulmak gerekiyor.

Artışın toplamı:
\( 73.152 \text{ metre} - 50 \text{ metre} = 23.152 \text{ metre}\)

Bu artış her 10 metrede 1.8288 metre olduğundan dolayı, artışın gerçekleşmesi için gereken toplam mesafe:
\( \frac{23.152 \text{ metre}}{1.8288 \text{ metre}} \times 10 \text{ metre} \approx 126.585 \text{ metre} \)

Bu mesafeyi 5 m/s hızla kürek çektiklerine göre, süre:
\( \frac{126.585 \text{ metre}}{5 \text{ m/s}} \approx 25.317 \text{ saniye} \)

Rodney ve Todd'un nehrin 80 yarda genişliğinde olduğu noktaya ulaşmaları yaklaşık 25.32 saniye sürer.","{""type"": ""uygulamalı matematik"", ""explanation"": ""Bu soru, matematiksel ifadeleri kullanarak ve bir problem senaryosu çerçevesinde verilen değişkenleri analiz ederek bir ölçüm yapmamızı gerektiriyor. Nehrin genişliği ile ilgili veriler ve Rodney ile Todd'un kürek çektiği hız incelenerek, nehrin belirli bir genişliğe ulaştığı noktaya varılma süresi hesaplanmaktadır. Problemin çözümü fiziksel büyüklüklerle ve oranlarla ilgilendiğinden uygulamalı matematik türünde bir sorudur.""}"
"İki yıl içinde Ophelia, Lennon'dan dört kat daha yaşlı olacak. Lennon şu anda sekiz yaşındaysa, Ophelia kaç yaşındadır?","İki yıl sonra Lennon 10 yaşında olacak. Ophelia'nın yaşı bunun dört katı olacak, yani 40 yaşında olacak. Şu anda ise 38 yaşında.","{""type"": ""age problem"", ""explanation"": ""Bu soru, belirli bir zaman dilimi içindeki yaş farkını ve ilişkiyi kullanarak kişinin mevcut yaşını belirlemeyi gerektiren bir yaş problemini içerir.""}"
"Futbol sezonu için Zachary yeni bir futbol topu, bir çift şort ve bir çift futbol ayakkabısı almak istiyor. Topun fiyatı 3,75$, şortun fiyatı 2,40$ ve ayakkabının fiyatı 11,85$'dır. Zachary'nin 10 doları var. Zachary'nin daha ne kadar paraya ihtiyacı vardır?","Zachary'nin almak istediği eşyaların toplam fiyatı 3,75$ + 2,40$ + 11,85$ = 18$ eder. Zachary'nin 10 doları olduğuna göre, ihtiyacı olan ekstra para miktarı 18$ - 10$ = 8$ olacaktır. Zachary'nin 8 dolara daha ihtiyacı vardır.","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, belirli bir miktar paranın üzerine belirli fiyatlarda ürünler satın alındığında toplam harcanan paranın hesaplanmasını ve mevcut miktardan ne kadar daha paraya ihtiyaç olduğunu bulmayı gerektirir. Bu, basit aritmetik hesaplamalar yaparak çözülebilecek bir problemdir.""}"
"John 1,5 ons gümüş ve bunun iki katı kadar altın satın alır.  Gümüşün onsu 20 dolardır.  Altın ise ons başına 50 kat daha pahalı.  Her şey için ne kadar harcıyor?","John, 1.5 ons gümüş ve bunun iki katı kadar, yani 3 ons altın satın alır.
Gümüşün onsu 20 dolarsa, 1.5 ons gümüş: 1.5 * 20 = 30 dolar eder.
Altının onsu, gümüşün onsunun 50 katı olup, 20 * 50 = 1000 dolar eder.
3 ons altın ise: 3 * 1000 = 3000 dolar eder.
John toplamda: 30 + 3000 = 3030 dolar harcar.","{""type"": ""matematiksel problem"", ""explanation"": ""Bu soru, belirtilen miktarlardaki metallerin toplam maliyetini hesaplamayı içeren bir matematiksel problem. Soruda verilen değerler ve oranlardan yola çıkarak, toplam harcamanın hesaplanması isteniyor. Problem, temel aritmetik işlemlerini kullanarak çözülmesi gereken bir maliyet hesaplama problemidir.""}"
Bir kamyon boşken 500 pound ağırlığındadır. Her biri 60 pound ağırlığında 20 torba elma ile yüklenirse ağırlığı ne olur?,Kamyonun ağırlığı 500 + (20 * 60) = 500 + 1200 = 1700 pound olur.,"{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, toplama ve çarpma işlemlerini içeren basit bir aritmetik problemi içermektedir. Kamyonun boş ağırlığına (500 pound) toplam elma ağırlığını (20 torba x 60 pound) ekleyerek kamyonun dolu ağırlığını hesaplama gerektirir.""}"
"Lupus-1 uzay istasyonu, mürettebatın yaşam alanlarını barındıran üç özdeş silindirik yapıdan oluşan devasa bir uzay aracıdır.   Üç silindirik yapı, onları bir arada tutan ve mürettebatın silindirler arasında hareket etmesini sağlayan bir dizi tünelle birbirine bağlanmıştır.  Her silindirik yapıda 12 yatak odası, 7 banyo ve birkaç mutfak bulunmaktadır.  Tüm uzay istasyonunda 72 oda varsa, tüm uzay istasyonunda kaç mutfak vardır?","Her bir silindirik yapıda 12 yatak odası olduğunu ve toplamda 3 silindirik yapı bulunduğunu biliyoruz. Buna göre,

Toplam yatak odası sayısı = 12 yatak odası/silindir * 3 silindir = 36 yatak odası.

Tüm uzay istasyonunda 72 oda olduğunu biliyoruz.

Toplam oda sayısı = Yatak odaları + Banyolar + Mutfaklar,
72 = 36 yatak odası + 7 banyo/silindir * 3 silindir + Mutfaklar,
72 = 36 + 21 + Mutfaklar,
72 - 57 = Mutfaklar,
Mutfaklar = 15.

Uzay istasyonunda toplam 15 mutfak bulunmaktadır.","{""type"": ""kelime problemi"", ""explanation"": ""Bu soru, verilen bilgilerden hareketle matematiksel bir bağıntı kurarak çözülmesi gereken bir durumu tarif etmektedir. Soruda, uzay istasyonundaki oda sayısı, yatak odası ve banyo sayıları verilmiştir. Toplam oda sayısından yola çıkarak mutfak sayısını bulmak için işlem yapılması gerekmektedir. Bu tür problemler genellikle kelime problemleri olarak sınıflandırılır.""}"
"Jane, hayvanat bahçesindeki canlı hayvanları beslemek için ikram olarak %75 oranında ekmek getiriyor. Wanda, Jane'in yarısı kadar ikramlık ve üç katı kadar ikramlık ekmek getiriyor. Wanda 90 adet ekmek getiriyorsa, Wanda ve Jane'in hayvanat bahçesine getirdikleri toplam ekmek ve ikram sayısı kaçtır?","Jane, Wanda'nın getirdiği ekmek ve ikramın üçte biri kadar ikram, yani 90 / 3 = 30 ekmek getirir. Wanda 90 ekmek getirdiği için, Jane ve Wanda'nın toplam ekmek getirdiği miktar 90 + 30 = 120 eder.

Toplamda 120 ekmek ikram edilmiş olur.","{""type"": ""word problem"", ""explanation"": ""Bu soru, gerçek dünya bağlamında verilen niceliksel ilişkiler içeren bir matematik problemidir. Öğeler arasında oranlar ve karşılaştırmalar yapılarak toplam miktarın hesaplanması isteniyor. Bu tür sorular genellikle 'word problem' olarak adlandırılır.""}"
"Emmanuel Aralık ayında 10 günlüğüne Guam'da kalacak ve bu süre zarfında günlük 3,50$'a mal olacak uluslararası veri kullanması gerekecek. Emmanuel normal planı için aylık 175$ ödüyor. Emmanuel'in Aralık ayı için toplam ücreti ne kadar olacaktır?","Emmanuel'in Aralık ayı için toplam ücreti:

Normal plan ücreti: 175$
Guam'da 10 gün boyunca veri kullanımı: 10 gün * 3,50$ = 35$

Toplam ücret: 175$ + 35$ = 210$","{""type"": ""word problem"", ""explanation"": ""Bu soru bir kelime problemidir. Verilen bilgiler doğrultusunda günlük veri kullanımı maliyeti ve aylık sabit ödeme maliyetini toplayarak toplam maliyeti hesaplamamız gerekmektedir.""}"
"Vivian her gün 10 Spotify şarkısı çalıyor. En iyi arkadaşı Clara ise her gün 2 şarkı daha az çalıyor. Haziran ayında sadece hafta sonları hiç şarkı çalmamışlarsa ve Haziran ayında 8 hafta sonu günü varsa, o ay ikisinin de dinlediği toplam şarkı sayısı kaçtır?","Haziran ayında toplam 30 gün vardır. 8 hafta sonu günü olduğu için, hafta içi gün sayısı 30 - 8 = 22'dir.

Vivian hafta içi her gün 10 şarkı çaldığı için:
22 gün * 10 şarkı/gün = 220 şarkı

Clara hafta içi her gün 8 şarkı çaldığı için:
22 gün * 8 şarkı/gün = 176 şarkı

İkisinin beraber dinlediği toplam şarkı sayısı:
220 + 176 = 396 şarkı","{""type"": ""aritmetik problem"", ""explanation"": ""Bu soru, verilen bilgiler doğrultusunda hesaplama yapmayı gerektiren bir aritmetik problemidir. Soruda belirtilen günlük şarkı dinleme oranları ve ay içerisindeki toplamdaki dinleme sayısını hesaplamak için basit toplama ve çıkarma işlemleri gereklidir.""}"
